grid,county,state,place,gradient
13918.0,Tom Green,TX,"Tom Green County, TX",8541.0
13919.0,Tom Green,TX,"Tom Green County, TX",8614.0
13920.0,Runnels,TX,"Runnels County, TX",8687.0
13921.0,Runnels,TX,"Runnels County, TX",8760.0
13922.0,Coleman,TX,"Coleman County, TX",8833.0
13923.0,Coleman,TX,"Coleman County, TX",8906.0
13924.0,Brown,TX,"Brown County, TX",8979.0
13925.0,Brown,TX,"Brown County, TX",9052.0
13926.0,Mills,TX,"Mills County, TX",9125.0
13927.0,Hamilton,TX,"Hamilton County, TX",9198.0
13928.0,Hamilton,TX,"Hamilton County, TX",9271.0
13929.0,Hamilton,TX,"Hamilton County, TX",9344.0
13930.0,Bosque,TX,"Bosque County, TX",9417.0
13931.0,McLennan,TX,"McLennan County, TX",9490.0
13932.0,McLennan,TX,"McLennan County, TX",9563.0
13933.0,McLennan,TX,"McLennan County, TX",9636.0
13934.0,Limestone,TX,"Limestone County, TX",9709.0
13935.0,Freestone,TX,"Freestone County, TX",9782.0
13936.0,Freestone,TX,"Freestone County, TX",9855.0
13937.0,Freestone,TX,"Freestone County, TX",9928.0
13938.0,Anderson,TX,"Anderson County, TX",10001.0
13939.0,Anderson,TX,"Anderson County, TX",10074.0
13940.0,Cherokee,TX,"Cherokee County, TX",10147.0
13941.0,Nacogdoches,TX,"Nacogdoches County, TX",10220.0
13942.0,Nacogdoches,TX,"Nacogdoches County, TX",10293.0
13943.0,Nacogdoches,TX,"Nacogdoches County, TX",10366.0
13944.0,Shelby,TX,"Shelby County, TX",10439.0
13945.0,Shelby,TX,"Shelby County, TX",10512.0
13597.0,Hudspeth,TX,"Hudspeth County, TX",7104.0
13598.0,Hudspeth,TX,"Hudspeth County, TX",7178.0
13599.0,Hudspeth,TX,"Hudspeth County, TX",7252.0
13600.0,Hudspeth,TX,"Hudspeth County, TX",7326.0
13601.0,Culberson,TX,"Culberson County, TX",7400.0
13602.0,Culberson,TX,"Culberson County, TX",7474.0
13603.0,Culberson,TX,"Culberson County, TX",7548.0
13604.0,Culberson,TX,"Culberson County, TX",7622.0
13605.0,Reeves,TX,"Reeves County, TX",7696.0
13606.0,Reeves,TX,"Reeves County, TX",7770.0
13607.0,Reeves,TX,"Reeves County, TX",7844.0
13608.0,Ward,TX,"Ward County, TX",7918.0
13609.0,Ward,TX,"Ward County, TX",7992.0
13610.0,Crane,TX,"Crane County, TX",8066.0
13611.0,Crane,TX,"Crane County, TX",8140.0
13612.0,Upton,TX,"Upton County, TX",8214.0
13613.0,Upton,TX,"Upton County, TX",8288.0
13614.0,Reagan,TX,"Reagan County, TX",8362.0
13615.0,Reagan,TX,"Reagan County, TX",8436.0
13616.0,Irion,TX,"Irion County, TX",8510.0
13617.0,Irion,TX,"Irion County, TX",8584.0
13618.0,Tom Green,TX,"Tom Green County, TX",8658.0
13619.0,Tom Green,TX,"Tom Green County, TX",8732.0
13620.0,Tom Green,TX,"Tom Green County, TX",8806.0
13621.0,Concho,TX,"Concho County, TX",8880.0
13622.0,Concho,TX,"Concho County, TX",8954.0
13623.0,McCulloch,TX,"McCulloch County, TX",9028.0
13624.0,McCulloch,TX,"McCulloch County, TX",9102.0
13625.0,San Saba,TX,"San Saba County, TX",9176.0
13626.0,Mills,TX,"Mills County, TX",9250.0
13627.0,Mills,TX,"Mills County, TX",9324.0
13628.0,Lampasas,TX,"Lampasas County, TX",9398.0
13629.0,Coryell,TX,"Coryell County, TX",9472.0
13630.0,Coryell,TX,"Coryell County, TX",9546.0
13631.0,McLennan,TX,"McLennan County, TX",9620.0
13632.0,McLennan,TX,"McLennan County, TX",9694.0
13633.0,Falls,TX,"Falls County, TX",9768.0
13634.0,Limestone,TX,"Limestone County, TX",9842.0
13635.0,Limestone,TX,"Limestone County, TX",9916.0
13636.0,Leon,TX,"Leon County, TX",9990.0
13637.0,Leon,TX,"Leon County, TX",10064.0
13638.0,Houston,TX,"Houston County, TX",10138.0
13639.0,Houston,TX,"Houston County, TX",10212.0
13640.0,Houston,TX,"Houston County, TX",10286.0
13641.0,Angelina,TX,"Angelina County, TX",10360.0
13642.0,Angelina,TX,"Angelina County, TX",10434.0
13643.0,Nacogdoches,TX,"Nacogdoches County, TX",10508.0
13644.0,San Augustine,TX,"San Augustine County, TX",10582.0
13645.0,Sabine,TX,"Sabine County, TX",10656.0
13298.0,Hudspeth,TX,"Hudspeth County, TX",7275.0
13299.0,Hudspeth,TX,"Hudspeth County, TX",7350.0
13300.0,Hudspeth,TX,"Hudspeth County, TX",7425.0
13301.0,Culberson,TX,"Culberson County, TX",7500.0
13302.0,Culberson,TX,"Culberson County, TX",7575.0
13303.0,Culberson,TX,"Culberson County, TX",7650.0
13304.0,Culberson,TX,"Culberson County, TX",7725.0
13305.0,Reeves,TX,"Reeves County, TX",7800.0
13306.0,Reeves,TX,"Reeves County, TX",7875.0
13307.0,Reeves,TX,"Reeves County, TX",7950.0
13308.0,Pecos,TX,"Pecos County, TX",8025.0
13309.0,Pecos,TX,"Pecos County, TX",8100.0
13310.0,Pecos,TX,"Pecos County, TX",8175.0
13311.0,Crane,TX,"Crane County, TX",8250.0
13312.0,Upton,TX,"Upton County, TX",8325.0
13313.0,Upton,TX,"Upton County, TX",8400.0
13314.0,Reagan,TX,"Reagan County, TX",8475.0
13315.0,Reagan,TX,"Reagan County, TX",8550.0
13316.0,Irion,TX,"Irion County, TX",8625.0
13317.0,Irion,TX,"Irion County, TX",8700.0
13318.0,Tom Green,TX,"Tom Green County, TX",8775.0
13319.0,Tom Green,TX,"Tom Green County, TX",8850.0
13320.0,Tom Green,TX,"Tom Green County, TX",8925.0
13321.0,Concho,TX,"Concho County, TX",9000.0
13322.0,Concho,TX,"Concho County, TX",9075.0
13323.0,McCulloch,TX,"McCulloch County, TX",9150.0
13324.0,McCulloch,TX,"McCulloch County, TX",9225.0
13325.0,San Saba,TX,"San Saba County, TX",9300.0
13326.0,San Saba,TX,"San Saba County, TX",9375.0
13327.0,Lampasas,TX,"Lampasas County, TX",9450.0
13328.0,Lampasas,TX,"Lampasas County, TX",9525.0
13329.0,Coryell,TX,"Coryell County, TX",9600.0
13330.0,Bell,TX,"Bell County, TX",9675.0
13331.0,Bell,TX,"Bell County, TX",9750.0
13332.0,Falls,TX,"Falls County, TX",9825.0
13333.0,Falls,TX,"Falls County, TX",9900.0
13334.0,Robertson,TX,"Robertson County, TX",9975.0
13335.0,Robertson,TX,"Robertson County, TX",10050.0
13336.0,Leon,TX,"Leon County, TX",10125.0
13337.0,Leon,TX,"Leon County, TX",10200.0
13338.0,Houston,TX,"Houston County, TX",10275.0
13339.0,Houston,TX,"Houston County, TX",10350.0
13340.0,Trinity,TX,"Trinity County, TX",10425.0
13341.0,Trinity,TX,"Trinity County, TX",10500.0
13342.0,Angelina,TX,"Angelina County, TX",10575.0
13343.0,Angelina,TX,"Angelina County, TX",10650.0
13344.0,San Augustine,TX,"San Augustine County, TX",10725.0
13345.0,Newton,TX,"Newton County, TX",10800.0
13346.0,Newton,TX,"Newton County, TX",10875.0
12999.0,Hudspeth,TX,"Hudspeth County, TX",7448.0
13000.0,Hudspeth,TX,"Hudspeth County, TX",7524.0
13001.0,Culberson,TX,"Culberson County, TX",7600.0
13002.0,Culberson,TX,"Culberson County, TX",7676.0
13003.0,Jeff Davis,TX,"Jeff Davis County, TX",7752.0
13004.0,Jeff Davis,TX,"Jeff Davis County, TX",7828.0
13005.0,Jeff Davis,TX,"Jeff Davis County, TX",7904.0
13006.0,Reeves,TX,"Reeves County, TX",7980.0
13007.0,Pecos,TX,"Pecos County, TX",8056.0
13008.0,Pecos,TX,"Pecos County, TX",8132.0
13009.0,Pecos,TX,"Pecos County, TX",8208.0
13010.0,Pecos,TX,"Pecos County, TX",8284.0
13011.0,Pecos,TX,"Pecos County, TX",8360.0
13012.0,Pecos,TX,"Pecos County, TX",8436.0
13013.0,Pecos,TX,"Pecos County, TX",8512.0
13014.0,Crockett,TX,"Crockett County, TX",8588.0
13015.0,Crockett,TX,"Crockett County, TX",8664.0
13016.0,Crockett,TX,"Crockett County, TX",8740.0
13017.0,Schleicher,TX,"Schleicher County, TX",8816.0
13018.0,Schleicher,TX,"Schleicher County, TX",8892.0
13019.0,Schleicher,TX,"Schleicher County, TX",8968.0
13020.0,Schleicher,TX,"Schleicher County, TX",9044.0
13021.0,Menard,TX,"Menard County, TX",9120.0
13022.0,Menard,TX,"Menard County, TX",9196.0
13023.0,Mason,TX,"Mason County, TX",9272.0
13024.0,Mason,TX,"Mason County, TX",9348.0
13025.0,Llano,TX,"Llano County, TX",9424.0
13026.0,Llano,TX,"Llano County, TX",9500.0
13027.0,Burnet,TX,"Burnet County, TX",9576.0
13028.0,Burnet,TX,"Burnet County, TX",9652.0
13029.0,Burnet,TX,"Burnet County, TX",9728.0
13030.0,Bell,TX,"Bell County, TX",9804.0
13031.0,Bell,TX,"Bell County, TX",9880.0
13032.0,Milam,TX,"Milam County, TX",9956.0
13033.0,Milam,TX,"Milam County, TX",10032.0
13034.0,Robertson,TX,"Robertson County, TX",10108.0
13035.0,Brazos,TX,"Brazos County, TX",10184.0
13036.0,Madison,TX,"Madison County, TX",10260.0
13037.0,Madison,TX,"Madison County, TX",10336.0
13038.0,Walker,TX,"Walker County, TX",10412.0
13039.0,Trinity,TX,"Trinity County, TX",10488.0
13040.0,Polk,TX,"Polk County, TX",10564.0
13041.0,Polk,TX,"Polk County, TX",10640.0
13042.0,Tyler,TX,"Tyler County, TX",10716.0
13043.0,Tyler,TX,"Tyler County, TX",10792.0
13044.0,Jasper,TX,"Jasper County, TX",10868.0
13045.0,Jasper,TX,"Jasper County, TX",10944.0
13046.0,Newton,TX,"Newton County, TX",11020.0
12701.0,Jeff Davis,TX,"Jeff Davis County, TX",7700.0
12702.0,Jeff Davis,TX,"Jeff Davis County, TX",7777.0
12703.0,Jeff Davis,TX,"Jeff Davis County, TX",7854.0
12704.0,Jeff Davis,TX,"Jeff Davis County, TX",7931.0
12705.0,Jeff Davis,TX,"Jeff Davis County, TX",8008.0
12706.0,Jeff Davis,TX,"Jeff Davis County, TX",8085.0
12707.0,Pecos,TX,"Pecos County, TX",8162.0
12708.0,Pecos,TX,"Pecos County, TX",8239.0
12709.0,Pecos,TX,"Pecos County, TX",8316.0
12710.0,Pecos,TX,"Pecos County, TX",8393.0
12711.0,Pecos,TX,"Pecos County, TX",8470.0
12712.0,Terrell,TX,"Terrell County, TX",8547.0
12713.0,Terrell,TX,"Terrell County, TX",8624.0
12714.0,Crockett,TX,"Crockett County, TX",8701.0
12715.0,Crockett,TX,"Crockett County, TX",8778.0
12716.0,Crockett,TX,"Crockett County, TX",8855.0
12717.0,Sutton,TX,"Sutton County, TX",8932.0
12718.0,Sutton,TX,"Sutton County, TX",9009.0
12719.0,Sutton,TX,"Sutton County, TX",9086.0
12720.0,Sutton,TX,"Sutton County, TX",9163.0
12721.0,Kimble,TX,"Kimble County, TX",9240.0
12722.0,Kimble,TX,"Kimble County, TX",9317.0
12723.0,Mason,TX,"Mason County, TX",9394.0
12724.0,Mason,TX,"Mason County, TX",9471.0
12725.0,Llano,TX,"Llano County, TX",9548.0
12726.0,Llano,TX,"Llano County, TX",9625.0
12727.0,Burnet,TX,"Burnet County, TX",9702.0
12728.0,Burnet,TX,"Burnet County, TX",9779.0
12729.0,Williamson,TX,"Williamson County, TX",9856.0
12730.0,Williamson,TX,"Williamson County, TX",9933.0
12731.0,Williamson,TX,"Williamson County, TX",10010.0
12732.0,Milam,TX,"Milam County, TX",10087.0
12733.0,Milam,TX,"Milam County, TX",10164.0
12734.0,Burleson,TX,"Burleson County, TX",10241.0
12735.0,Brazos,TX,"Brazos County, TX",10318.0
12736.0,Grimes,TX,"Grimes County, TX",10395.0
12737.0,Grimes,TX,"Grimes County, TX",10472.0
12738.0,Walker,TX,"Walker County, TX",10549.0
12739.0,Walker,TX,"Walker County, TX",10626.0
12740.0,San Jacinto,TX,"San Jacinto County, TX",10703.0
12741.0,Polk,TX,"Polk County, TX",10780.0
12742.0,Polk,TX,"Polk County, TX",10857.0
12743.0,Tyler,TX,"Tyler County, TX",10934.0
12744.0,Tyler,TX,"Tyler County, TX",11011.0
12745.0,Newton,TX,"Newton County, TX",11088.0
12402.0,Presidio,TX,"Presidio County, TX",7878.0
12403.0,Presidio,TX,"Presidio County, TX",7956.0
12404.0,Presidio,TX,"Presidio County, TX",8034.0
12405.0,Presidio,TX,"Presidio County, TX",8112.0
12406.0,Brewster,TX,"Brewster County, TX",8190.0
12407.0,Brewster,TX,"Brewster County, TX",8268.0
12408.0,Brewster,TX,"Brewster County, TX",8346.0
12409.0,Pecos,TX,"Pecos County, TX",8424.0
12410.0,Pecos,TX,"Pecos County, TX",8502.0
12411.0,Pecos,TX,"Pecos County, TX",8580.0
12412.0,Terrell,TX,"Terrell County, TX",8658.0
12413.0,Terrell,TX,"Terrell County, TX",8736.0
12414.0,Crockett,TX,"Crockett County, TX",8814.0
12415.0,Crockett,TX,"Crockett County, TX",8892.0
12416.0,Crockett,TX,"Crockett County, TX",8970.0
12417.0,Sutton,TX,"Sutton County, TX",9048.0
12418.0,Sutton,TX,"Sutton County, TX",9126.0
12419.0,Sutton,TX,"Sutton County, TX",9204.0
12420.0,Sutton,TX,"Sutton County, TX",9282.0
12421.0,Kimble,TX,"Kimble County, TX",9360.0
12422.0,Kimble,TX,"Kimble County, TX",9438.0
12423.0,Kimble,TX,"Kimble County, TX",9516.0
12424.0,Gillespie,TX,"Gillespie County, TX",9594.0
12425.0,Gillespie,TX,"Gillespie County, TX",9672.0
12426.0,Gillespie,TX,"Gillespie County, TX",9750.0
12427.0,Blanco,TX,"Blanco County, TX",9828.0
12428.0,Travis,TX,"Travis County, TX",9906.0
12429.0,Travis,TX,"Travis County, TX",9984.0
12430.0,Travis,TX,"Travis County, TX",10062.0
12431.0,Bastrop,TX,"Bastrop County, TX",10140.0
12432.0,Lee,TX,"Lee County, TX",10218.0
12433.0,Lee,TX,"Lee County, TX",10296.0
12434.0,Burleson,TX,"Burleson County, TX",10374.0
12435.0,Burleson,TX,"Burleson County, TX",10452.0
12436.0,Grimes,TX,"Grimes County, TX",10530.0
12437.0,Grimes,TX,"Grimes County, TX",10608.0
12438.0,Montgomery,TX,"Montgomery County, TX",10686.0
12439.0,Montgomery,TX,"Montgomery County, TX",10764.0
12440.0,San Jacinto,TX,"San Jacinto County, TX",10842.0
12441.0,Liberty,TX,"Liberty County, TX",10920.0
12442.0,Hardin,TX,"Hardin County, TX",10998.0
12443.0,Hardin,TX,"Hardin County, TX",11076.0
12444.0,Hardin,TX,"Hardin County, TX",11154.0
12445.0,Newton,TX,"Newton County, TX",11232.0
12102.0,Presidio,TX,"Presidio County, TX",7979.0
12103.0,Presidio,TX,"Presidio County, TX",8058.0
12104.0,Presidio,TX,"Presidio County, TX",8137.0
12105.0,Presidio,TX,"Presidio County, TX",8216.0
12106.0,Brewster,TX,"Brewster County, TX",8295.0
12107.0,Brewster,TX,"Brewster County, TX",8374.0
12108.0,Brewster,TX,"Brewster County, TX",8453.0
12109.0,Brewster,TX,"Brewster County, TX",8532.0
12110.0,Pecos,TX,"Pecos County, TX",8611.0
12111.0,Terrell,TX,"Terrell County, TX",8690.0
12112.0,Terrell,TX,"Terrell County, TX",8769.0
12113.0,Terrell,TX,"Terrell County, TX",8848.0
12114.0,Val Verde,TX,"Val Verde County, TX",8927.0
12115.0,Val Verde,TX,"Val Verde County, TX",9006.0
12116.0,Val Verde,TX,"Val Verde County, TX",9085.0
12117.0,Val Verde,TX,"Val Verde County, TX",9164.0
12118.0,Edwards,TX,"Edwards County, TX",9243.0
12119.0,Edwards,TX,"Edwards County, TX",9322.0
12120.0,Edwards,TX,"Edwards County, TX",9401.0
12121.0,Edwards,TX,"Edwards County, TX",9480.0
12122.0,Kerr,TX,"Kerr County, TX",9559.0
12123.0,Kerr,TX,"Kerr County, TX",9638.0
12124.0,Kerr,TX,"Kerr County, TX",9717.0
12125.0,Kendall,TX,"Kendall County, TX",9796.0
12126.0,Kendall,TX,"Kendall County, TX",9875.0
12127.0,Blanco,TX,"Blanco County, TX",9954.0
12128.0,Hays,TX,"Hays County, TX",10033.0
12129.0,Hays,TX,"Hays County, TX",10112.0
12130.0,Travis,TX,"Travis County, TX",10191.0
12131.0,Bastrop,TX,"Bastrop County, TX",10270.0
12132.0,Bastrop,TX,"Bastrop County, TX",10349.0
12133.0,Lee,TX,"Lee County, TX",10428.0
12134.0,Washington,TX,"Washington County, TX",10507.0
12135.0,Washington,TX,"Washington County, TX",10586.0
12136.0,Waller,TX,"Waller County, TX",10665.0
12137.0,Waller,TX,"Waller County, TX",10744.0
12138.0,Harris,TX,"Harris County, TX",10823.0
12139.0,Montgomery,TX,"Montgomery County, TX",10902.0
12140.0,Harris,TX,"Harris County, TX",10981.0
12141.0,Liberty,TX,"Liberty County, TX",11060.0
12142.0,Liberty,TX,"Liberty County, TX",11139.0
12143.0,Hardin,TX,"Hardin County, TX",11218.0
12144.0,Jefferson,TX,"Jefferson County, TX",11297.0
12145.0,Orange,TX,"Orange County, TX",11376.0
11802.0,Presidio,TX,"Presidio County, TX",8080.0
11803.0,Presidio,TX,"Presidio County, TX",8160.0
11804.0,Presidio,TX,"Presidio County, TX",8240.0
11805.0,Presidio,TX,"Presidio County, TX",8320.0
11806.0,Brewster,TX,"Brewster County, TX",8400.0
11807.0,Brewster,TX,"Brewster County, TX",8480.0
11808.0,Brewster,TX,"Brewster County, TX",8560.0
11809.0,Brewster,TX,"Brewster County, TX",8640.0
11810.0,Brewster,TX,"Brewster County, TX",8720.0
11811.0,Brewster,TX,"Brewster County, TX",8800.0
11812.0,Terrell,TX,"Terrell County, TX",8880.0
11813.0,Terrell,TX,"Terrell County, TX",8960.0
11814.0,Val Verde,TX,"Val Verde County, TX",9040.0
11815.0,Val Verde,TX,"Val Verde County, TX",9120.0
11816.0,Val Verde,TX,"Val Verde County, TX",9200.0
11817.0,Val Verde,TX,"Val Verde County, TX",9280.0
11818.0,Edwards,TX,"Edwards County, TX",9360.0
11819.0,Edwards,TX,"Edwards County, TX",9440.0
11820.0,Edwards,TX,"Edwards County, TX",9520.0
11821.0,Real,TX,"Real County, TX",9600.0
11822.0,Real,TX,"Real County, TX",9680.0
11823.0,Bandera,TX,"Bandera County, TX",9760.0
11824.0,Kerr,TX,"Kerr County, TX",9840.0
11825.0,Kendall,TX,"Kendall County, TX",9920.0
11826.0,Kendall,TX,"Kendall County, TX",10000.0
11827.0,Comal,TX,"Comal County, TX",10080.0
11828.0,Comal,TX,"Comal County, TX",10160.0
11829.0,Caldwell,TX,"Caldwell County, TX",10240.0
11830.0,Caldwell,TX,"Caldwell County, TX",10320.0
11831.0,Bastrop,TX,"Bastrop County, TX",10400.0
11832.0,Fayette,TX,"Fayette County, TX",10480.0
11833.0,Fayette,TX,"Fayette County, TX",10560.0
11834.0,Colorado,TX,"Colorado County, TX",10640.0
11835.0,Austin,TX,"Austin County, TX",10720.0
11836.0,Austin,TX,"Austin County, TX",10800.0
11837.0,Waller,TX,"Waller County, TX",10880.0
11838.0,Harris,TX,"Harris County, TX",10960.0
11839.0,Harris,TX,"Harris County, TX",11040.0
11840.0,Harris,TX,"Harris County, TX",11120.0
11841.0,Chambers,TX,"Chambers County, TX",11200.0
11842.0,Chambers,TX,"Chambers County, TX",11280.0
11843.0,Chambers,TX,"Chambers County, TX",11360.0
11844.0,Jefferson,TX,"Jefferson County, TX",11440.0
11845.0,Jefferson,TX,"Jefferson County, TX",11520.0
11503.0,Presidio,TX,"Presidio County, TX",8262.0
11504.0,Presidio,TX,"Presidio County, TX",8343.0
11505.0,Presidio,TX,"Presidio County, TX",8424.0
11506.0,Brewster,TX,"Brewster County, TX",8505.0
11507.0,Brewster,TX,"Brewster County, TX",8586.0
11508.0,Brewster,TX,"Brewster County, TX",8667.0
11509.0,Brewster,TX,"Brewster County, TX",8748.0
11516.0,Val Verde,TX,"Val Verde County, TX",9315.0
11517.0,Val Verde,TX,"Val Verde County, TX",9396.0
11518.0,Edwards,TX,"Edwards County, TX",9477.0
11519.0,Edwards,TX,"Edwards County, TX",9558.0
11520.0,Edwards,TX,"Edwards County, TX",9639.0
11521.0,Real,TX,"Real County, TX",9720.0
11522.0,Uvalde,TX,"Uvalde County, TX",9801.0
11523.0,Medina,TX,"Medina County, TX",9882.0
11524.0,Bandera,TX,"Bandera County, TX",9963.0
11525.0,Bandera,TX,"Bandera County, TX",10044.0
11526.0,Bexar,TX,"Bexar County, TX",10125.0
11527.0,Bexar,TX,"Bexar County, TX",10206.0
11528.0,Guadalupe,TX,"Guadalupe County, TX",10287.0
11529.0,Guadalupe,TX,"Guadalupe County, TX",10368.0
11530.0,Gonzales,TX,"Gonzales County, TX",10449.0
11531.0,Gonzales,TX,"Gonzales County, TX",10530.0
11532.0,Lavaca,TX,"Lavaca County, TX",10611.0
11533.0,Lavaca,TX,"Lavaca County, TX",10692.0
11534.0,Colorado,TX,"Colorado County, TX",10773.0
11535.0,Colorado,TX,"Colorado County, TX",10854.0
11536.0,Austin,TX,"Austin County, TX",10935.0
11537.0,Fort Bend,TX,"Fort Bend County, TX",11016.0
11538.0,Fort Bend,TX,"Fort Bend County, TX",11097.0
11539.0,Harris,TX,"Harris County, TX",11178.0
11540.0,Harris,TX,"Harris County, TX",11259.0
11542.0,Chambers,TX,"Chambers County, TX",11421.0
11543.0,Chambers,TX,"Chambers County, TX",11502.0
11205.0,Presidio,TX,"Presidio County, TX",8528.0
11206.0,Brewster,TX,"Brewster County, TX",8610.0
11207.0,Brewster,TX,"Brewster County, TX",8692.0
11208.0,Brewster,TX,"Brewster County, TX",8774.0
11209.0,Brewster,TX,"Brewster County, TX",8856.0
11217.0,Val Verde,TX,"Val Verde County, TX",9512.0
11218.0,Kinney,TX,"Kinney County, TX",9594.0
11219.0,Kinney,TX,"Kinney County, TX",9676.0
11220.0,Kinney,TX,"Kinney County, TX",9758.0
11221.0,Uvalde,TX,"Uvalde County, TX",9840.0
11222.0,Uvalde,TX,"Uvalde County, TX",9922.0
11223.0,Medina,TX,"Medina County, TX",10004.0
11224.0,Medina,TX,"Medina County, TX",10086.0
11225.0,Medina,TX,"Medina County, TX",10168.0
11226.0,Bexar,TX,"Bexar County, TX",10250.0
11227.0,Bexar,TX,"Bexar County, TX",10332.0
11228.0,Wilson,TX,"Wilson County, TX",10414.0
11229.0,Wilson,TX,"Wilson County, TX",10496.0
11230.0,Gonzales,TX,"Gonzales County, TX",10578.0
11231.0,Gonzales,TX,"Gonzales County, TX",10660.0
11232.0,Lavaca,TX,"Lavaca County, TX",10742.0
11233.0,Lavaca,TX,"Lavaca County, TX",10824.0
11234.0,Lavaca,TX,"Lavaca County, TX",10906.0
11235.0,Wharton,TX,"Wharton County, TX",10988.0
11236.0,Wharton,TX,"Wharton County, TX",11070.0
11237.0,Fort Bend,TX,"Fort Bend County, TX",11152.0
11238.0,Fort Bend,TX,"Fort Bend County, TX",11234.0
11239.0,Brazoria,TX,"Brazoria County, TX",11316.0
11240.0,Galveston,TX,"Galveston County, TX",11398.0
11241.0,Galveston,TX,"Galveston County, TX",11480.0
10907.0,Brewster,TX,"Brewster County, TX",8798.0
10908.0,Brewster,TX,"Brewster County, TX",8881.0
10918.0,Kinney,TX,"Kinney County, TX",9711.0
10919.0,Kinney,TX,"Kinney County, TX",9794.0
10920.0,Kinney,TX,"Kinney County, TX",9877.0
10921.0,Uvalde,TX,"Uvalde County, TX",9960.0
10922.0,Uvalde,TX,"Uvalde County, TX",10043.0
10923.0,Medina,TX,"Medina County, TX",10126.0
10924.0,Medina,TX,"Medina County, TX",10209.0
10925.0,Medina,TX,"Medina County, TX",10292.0
10926.0,Atascosa,TX,"Atascosa County, TX",10375.0
10927.0,Wilson,TX,"Wilson County, TX",10458.0
10928.0,Wilson,TX,"Wilson County, TX",10541.0
10929.0,Wilson,TX,"Wilson County, TX",10624.0
10930.0,Gonzales,TX,"Gonzales County, TX",10707.0
10931.0,DeWitt,TX,"DeWitt County, TX",10790.0
10932.0,DeWitt,TX,"DeWitt County, TX",10873.0
10933.0,Lavaca,TX,"Lavaca County, TX",10956.0
10934.0,Jackson,TX,"Jackson County, TX",11039.0
10935.0,Wharton,TX,"Wharton County, TX",11122.0
10936.0,Wharton,TX,"Wharton County, TX",11205.0
10937.0,Matagorda,TX,"Matagorda County, TX",11288.0
10938.0,Brazoria,TX,"Brazoria County, TX",11371.0
10939.0,Brazoria,TX,"Brazoria County, TX",11454.0
10619.0,Maverick,TX,"Maverick County, TX",9912.0
10620.0,Maverick,TX,"Maverick County, TX",9996.0
10621.0,Zavala,TX,"Zavala County, TX",10080.0
10622.0,Zavala,TX,"Zavala County, TX",10164.0
10623.0,Frio,TX,"Frio County, TX",10248.0
10624.0,Frio,TX,"Frio County, TX",10332.0
10625.0,Frio,TX,"Frio County, TX",10416.0
10626.0,Atascosa,TX,"Atascosa County, TX",10500.0
10627.0,Atascosa,TX,"Atascosa County, TX",10584.0
10628.0,Karnes,TX,"Karnes County, TX",10668.0
10629.0,Karnes,TX,"Karnes County, TX",10752.0
10630.0,DeWitt,TX,"DeWitt County, TX",10836.0
10631.0,Goliad,TX,"Goliad County, TX",10920.0
10632.0,Victoria,TX,"Victoria County, TX",11004.0
10633.0,Victoria,TX,"Victoria County, TX",11088.0
10634.0,Jackson,TX,"Jackson County, TX",11172.0
10635.0,Jackson,TX,"Jackson County, TX",11256.0
10636.0,Matagorda,TX,"Matagorda County, TX",11340.0
10637.0,Matagorda,TX,"Matagorda County, TX",11424.0
10638.0,Matagorda,TX,"Matagorda County, TX",11508.0
10319.0,Maverick,TX,"Maverick County, TX",10030.0
10320.0,Maverick,TX,"Maverick County, TX",10115.0
10321.0,Dimmit,TX,"Dimmit County, TX",10200.0
10322.0,Dimmit,TX,"Dimmit County, TX",10285.0
